Date,Time,Latitude,Longitude,RecType,OnWatch,OnTrack,Trackline,EVENTNO,LEGSTAGE,SPEED,ALT,GPSALT,HEADING,WX,VISIBILITY,BEAUFORT,CLOUD,GLAREL,GLARER,WaterColor,SunPen,Turbidity,SIGHTNO,SPECCODE,NUMBER,NUMCALF,IDREL,CONFIDNC,ANHEAD,SightingPosition,PHOTOS,NOTES,COMMENTS,ErrorFlag,Time_Difference,BEHAV1,BEHAV2,LeftObs,RightObs
2/20/2018 0:00,12/30/1999 20:52,30.98313,-80.9394,S,1,1,3059,2221,,103,1000,992,271,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,12,,,11,5
2/20/2018 0:00,12/30/1999 20:52,30.98296,-80.94557,S,1,1,3059,2222,,101,1000,993,267,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:52,30.98296,-80.95157,S,1,1,3059,2223,,103,1000,991,272,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:53,30.98296,-80.95757,S,1,1,3059,2224,,102,1000,993,269,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:53,30.98296,-80.96374,S,1,1,3059,2225,,103,1000,986,271,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:53,30.98296,-80.97024,S,1,1,3059,2226,,102,1000,990,270,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,12,,,11,5
2/20/2018 0:00,12/30/1999 20:53,30.98279,-80.97624,S,1,1,3059,2227,,101,1000,991,269,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:53,30.98296,-80.9824,S,1,1,3059,2228,,102,1000,989,272,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:54,30.98296,-80.9884,S,1,1,3059,2229,,101,1000,988,267,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:54,30.98296,-80.9944,S,1,1,3059,2230,,102,1000,988,271,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:54,30.98313,-81.0009,S,1,1,3059,2231,,101,1000,991,270,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,12,,,11,5
2/20/2018 0:00,12/30/1999 20:54,30.98279,-81.0069,S,1,1,3059,2232,,101,1000,992,268,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:54,30.98296,-81.0129,S,1,1,3059,2233,,102,1000,989,273,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:54,30.98296,-81.0189,S,1,1,3059,2234,,101,1000,987,268,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:55,30.98296,-81.0249,S,1,1,3059,2235,,102,1000,985,271,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:55,30.98313,-81.0309,S,1,1,3059,2236,,100,1000,995,271,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:55,30.98296,-81.0374,S,1,1,3059,2237,,101,1000,987,268,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,12,,,11,5
2/20/2018 0:00,12/30/1999 20:55,30.98296,-81.0434,S,1,1,3059,2238,,101,1000,992,272,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:55,30.98296,-81.04924,S,1,1,3059,2239,,100,1000,991,267,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:56,30.98296,-81.05524,S,1,1,3059,2240,,102,1000,995,273,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:56,30.98313,-81.06124,S,1,1,3059,2241,,101,1000,991,268,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:56,30.98296,-81.06774,S,1,1,3059,2242,,102,1000,993,271,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,12,,,11,5
2/20/2018 0:00,12/30/1999 20:56,30.98313,-81.0739,S,1,1,3059,2243,,102,1000,994,271,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:56,30.98313,-81.07657,C,1,1,3059,2244,,102,1000,992,269,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,5,,,11,5
2/20/2018 0:00,12/30/1999 20:56,30.98296,-81.0799,S,1,1,3059,2245,,103,1000,982,268,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,6,,,11,5
2/20/2018 0:00,12/30/1999 20:56,30.98313,-81.0859,S,1,1,3059,2246,,102,1000,995,272,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:57,30.98313,-81.0919,S,1,1,3059,2247,,101,1000,991,267,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:57,30.98296,-81.09857,S,1,1,3059,2248,,103,1000,992,272,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,12,,,11,5
2/20/2018 0:00,12/30/1999 20:57,30.98313,-81.10457,S,1,1,3059,2249,,103,1000,990,271,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:57,30.98313,-81.10624,G,1,1,3059,2250,,103,1000,986,269,H,5,2,2,2,1,0,3,0,49,OCSU,1,,3,0,,0,1,,,,3,,,11,5
2/20/2018 0:00,12/30/1999 20:57,30.98296,-81.11074,S,1,1,3059,2251,,102,1000,990,268,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,8,,,11,5
2/20/2018 0:00,12/30/1999 20:57,30.98313,-81.11674,S,1,1,3059,2252,,103,1000,987,272,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:58,30.98296,-81.1229,S,1,1,3059,2253,,102,1000,987,267,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:58,30.98296,-81.1294,S,1,1,3059,2254,,103,1000,988,272,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,12,,,11,5
2/20/2018 0:00,12/30/1999 20:58,30.98313,-81.13557,S,1,1,3059,2255,,102,1000,989,269,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:58,30.98296,-81.14157,S,1,1,3059,2256,,102,1000,987,270,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:58,30.98313,-81.14757,S,1,1,3059,2257,,102,1000,994,272,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:59,30.98296,-81.15357,S,1,1,3059,2258,,101,1000,986,267,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:59,30.98296,-81.15974,S,1,1,3059,2259,,102,1000,991,272,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:59,30.98313,-81.16624,S,1,1,3059,2260,,101,1000,988,268,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,12,,,11,5
2/20/2018 0:00,12/30/1999 20:59,30.98279,-81.17224,S,1,1,3059,2261,,101,1000,986,270,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:59,30.98313,-81.17824,S,1,1,3059,2262,,102,1000,983,272,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 20:59,30.98296,-81.18424,S,1,1,3059,2263,,99,1000,990,267,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:00,30.98296,-81.19007,S,1,1,3059,2264,,102,1000,982,272,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:00,30.98313,-81.19674,S,1,1,3059,2265,,100,1000,990,269,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,12,,,11,5
2/20/2018 0:00,12/30/1999 21:00,30.98313,-81.19674,G,1,1,3059,2266,,100,1000,990,269,H,5,2,2,2,1,0,3,0,50,OCSU,1,,3,0,,0,1,,, Time_Difference,0,,,11,5
2/20/2018 0:00,12/30/1999 21:00,30.98296,-81.20257,S,1,1,3059,2267,,101,1000,989,270,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:00,30.98313,-81.20857,S,1,1,3059,2268,,101,1000,991,272,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:00,30.98296,-81.21457,S,1,1,3059,2269,,100,1000,988,267,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:01,30.98296,-81.22057,S,1,1,3059,2270,,102,1000,990,272,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:01,30.98313,-81.22707,S,1,1,3059,2271,,101,1000,990,270,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,12,,,11,5
2/20/2018 0:00,12/30/1999 21:01,30.98296,-81.23307,S,1,1,3059,2272,,101,1000,988,267,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:01,30.98296,-81.23907,S,1,1,3059,2273,,102,1000,988,273,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:01,30.98296,-81.24507,S,1,1,3059,2274,,101,1000,987,267,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:02,30.98279,-81.25107,S,1,1,3059,2275,,101,1000,989,270,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:02,30.98296,-81.25757,S,1,1,3059,2276,,101,1000,988,271,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,12,,,11,5
2/20/2018 0:00,12/30/1999 21:02,30.98279,-81.26357,S,1,1,3059,2277,,100,1000,991,267,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:02,30.98296,-81.26957,S,1,1,3059,2278,,102,1000,988,272,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:02,30.98296,-81.27557,S,1,1,3059,2279,,100,1000,990,268,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:02,30.98279,-81.2814,S,1,1,3059,2280,,101,1000,986,271,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:03,30.98296,-81.2874,S,1,1,3059,2281,,101,1000,990,272,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:03,30.98279,-81.2939,S,1,1,3059,2282,,100,1000,989,267,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,12,,,11,5
2/20/2018 0:00,12/30/1999 21:03,30.98279,-81.2999,S,1,1,3059,2283,,101,1000,991,272,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:03,30.98279,-81.3059,S,1,1,3059,2284,,101,1000,987,268,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:03,30.98279,-81.30907,C,1,1,3059,2285,,101,1000,985,268,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,6,,,11,5
2/20/2018 0:00,12/30/1999 21:03,30.98279,-81.3119,S,1,1,3059,2286,,102,1000,990,271,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,5,,,11,5
2/20/2018 0:00,12/30/1999 21:04,30.98296,-81.3179,S,1,1,3059,2287,,102,1000,991,271,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:04,30.98279,-81.3244,S,1,1,3059,2288,,101,1000,984,267,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,12,,,11,5
2/20/2018 0:00,12/30/1999 21:04,30.98279,-81.3304,S,1,1,3059,2289,,102,1000,994,273,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:04,30.98296,-81.3364,S,1,1,3059,2290,,101,1000,987,268,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:04,30.98279,-81.3424,S,1,1,3059,2291,,101,1000,992,270,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:05,30.98296,-81.34857,S,1,1,3059,2292,,102,1000,990,271,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:05,30.98279,-81.35507,S,1,1,3059,2293,,100,1000,987,267,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,12,,,11,5
2/20/2018 0:00,12/30/1999 21:05,30.98279,-81.36107,S,1,1,3059,2294,,102,1000,982,272,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:05,30.98279,-81.36707,S,1,1,3059,2295,,100,1000,991,268,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:05,30.98263,-81.3729,S,1,1,3059,2296,,101,1000,982,269,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:05,30.98279,-81.3789,S,1,1,3059,2297,,101,1000,989,272,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:06,30.98279,-81.3854,S,1,1,3059,2298,,100,1000,985,268,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,12,,,11,5
2/20/2018 0:00,12/30/1999 21:06,30.98246,-81.3914,S,1,1,3059,2299,,99,1000,988,265,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:06,30.98196,-81.39724,S,1,1,3059,2300,,99,1000,985,264,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:06,30.98179,-81.40307,S,1,1,3059,2301,,102,1000,978,271,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:06,30.98213,-81.40807,T,1,0,3059,2302,,103,1000,980,277,H,5,2,2,2,1,0,3,0,,,,,,,,,,Off Track,,,9,,,11,5
2/20/2018 0:00,12/30/1999 21:06,30.98229,-81.40924,S,1,0,3059,2303,,104,1000,980,278,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,2,,,11,5
2/20/2018 0:00,12/30/1999 21:06,30.98296,-81.4114,J,1,0,X,2304,,109,1000,963,298,H,5,2,2,2,1,0,3,0,,,,,,,,,,,,,4,,,11,5
2/20/2018 0:00,12/30/1999 21:06,30.98396,-81.41274,C,1,0,X,2305,,110,1000,956,318,H,5,2,2,2,2,0,3,0,,,,,,,,,,,,,3,,,11,5
2/20/2018 0:00,12/30/1999 21:07,30.98629,-81.41374,S,1,0,X,2306,,108,1000,942,350,H,5,2,2,2,2,0,3,0,,,,,,,,,,,,,5,,,11,5
2/20/2018 0:00,12/30/1999 21:07,30.99113,-81.4119,S,1,0,X,2307,,95,1000,928,37,H,5,2,2,2,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:07,30.99229,-81.40757,S,1,0,X,2308,,73,1000,943,108,H,5,2,2,2,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:07,30.98913,-81.40624,S,1,0,X,2309,,77,1000,958,200,H,5,2,2,2,2,0,3,0,,,,,,,,,,Break Right,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:07,30.98729,-81.41074,S,1,0,X,2310,,101,1000,949,273,H,5,2,2,2,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:07,30.98996,-81.41574,G,1,0,X,2311,,99,1000,1038,321,H,5,2,2,2,2,0,3,0,51,BODO,6,,3,2,,0,2,photos,Moved from EVENTNO 2320,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:08,30.99529,-81.4169,S,1,0,X,2312,,98,1000,1012,13,H,5,2,2,2,2,0,3,0,,,,,,,,,,,,,12,,,11,5
2/20/2018 0:00,12/30/1999 21:08,30.99946,-81.41424,S,1,0,X,2313,,93,1000,1031,33,H,5,2,2,2,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:08,31.00379,-81.4114,S,1,0,X,2314,,98,1000,1024,29,H,5,2,2,2,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:08,31.00779,-81.40824,S,1,0,X,2315,,96,1000,1056,34,H,5,2,2,2,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:08,31.01213,-81.40524,S,1,0,X,2316,,100,1000,1048,30,H,5,2,2,2,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:09,31.01663,-81.4024,S,1,0,X,2317,,99,1000,1082,29,H,5,2,2,2,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:09,31.02129,-81.39924,S,1,0,X,2318,,100,1000,1090,30,H,5,2,2,2,2,0,3,0,,,,,,,,,,,,,12,,,11,5
2/20/2018 0:00,12/30/1999 21:09,31.02579,-81.39607,S,1,0,X,2319,,100,1000,1092,35,H,5,2,2,2,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:09,31.02646,-81.3954,S,1,0,X,2320,,100,1000,1092,38,H,5,2,2,2,2,0,3,0,,,,,,,,,,,,,2,,,11,5
2/20/2018 0:00,12/30/1999 21:09,31.02946,-81.39224,S,1,0,X,2321,,98,1000,1099,45,H,5,2,2,2,2,0,3,0,,,,,,,,,,,,,9,,,11,5
2/20/2018 0:00,12/30/1999 21:09,31.03213,-81.3874,S,1,0,X,2322,,92,1000,1097,70,H,5,2,2,2,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:10,31.03329,-81.38174,S,1,0,X,2323,,93,1000,1072,78,H,5,2,2,2,2,0,3,0,,,,,,,,,,,,,12,,,11,5
2/20/2018 0:00,12/30/1999 21:10,31.03363,-81.37624,S,1,0,X,2324,,91,1000,1069,91,H,5,2,2,2,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:10,31.03363,-81.3749,J,1,0,3102,2325,,92,1000,1065,91,H,5,2,2,2,2,0,3,0,,,,,,,,,,,,,3,,,11,5
2/20/2018 0:00,12/30/1999 21:10,31.03363,-81.37424,T,1,1,3102,2326,,93,1000,1061,90,H,5,2,2,2,2,0,3,0,,,,,,,,,,On Track,,,1,,,11,5
2/20/2018 0:00,12/30/1999 21:10,31.03379,-81.37074,S,1,1,3102,2327,,98,1000,1026,86,H,5,2,2,2,2,0,3,0,,,,,,,,,,,,,7,,,11,5
2/20/2018 0:00,12/30/1999 21:10,31.03379,-81.3649,S,1,1,3102,2328,,97,1000,1026,92,H,5,2,2,2,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:10,31.03379,-81.36274,C,1,1,3102,2329,,96,1000,1035,96,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,4,,,11,5
2/20/2018 0:00,12/30/1999 21:10,31.03346,-81.35907,S,1,1,3102,2330,,98,1000,1030,92,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,7,,,11,5
2/20/2018 0:00,12/30/1999 21:10,31.03379,-81.35257,S,1,1,3102,2331,,101,1000,1025,85,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,12,,,11,5
2/20/2018 0:00,12/30/1999 21:11,31.03379,-81.34674,S,1,1,3102,2332,,99,1000,1025,93,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:11,31.03363,-81.34074,S,1,1,3102,2333,,101,1000,1022,90,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:11,31.03396,-81.33474,S,1,1,3102,2334,,102,1000,1024,86,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:11,31.03396,-81.32874,S,1,1,3102,2335,,100,1000,1021,93,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:11,31.03363,-81.3229,S,1,1,3102,2336,,101,1000,1023,91,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:12,31.03396,-81.31624,S,1,1,3102,2337,,102,1000,1025,85,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,12,,,11,5
2/20/2018 0:00,12/30/1999 21:12,31.03396,-81.31024,S,1,1,3102,2338,,101,1000,1017,93,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:12,31.03379,-81.3044,S,1,1,3102,2339,,101,1000,1023,89,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:12,31.03413,-81.2984,S,1,1,3102,2340,,101,1000,1022,87,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:12,31.03396,-81.2924,S,1,1,3102,2341,,100,1000,1023,94,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:12,31.03379,-81.28757,G,1,1,3102,2342,,100,1000,1024,91,H,5,2,2,1,2,0,3,0,52,FV-S,1,,9,0,,0,1,,,,9,,,11,5
2/20/2018 0:00,12/30/1999 21:13,31.03379,-81.2859,S,1,1,3102,2343,,101,1000,1022,88,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,3,,,11,5
2/20/2018 0:00,12/30/1999 21:13,31.03413,-81.2799,S,1,1,3102,2344,,101,1000,1023,87,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:13,31.03396,-81.27407,S,1,1,3102,2345,,100,1000,1019,94,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:13,31.03379,-81.26807,S,1,1,3102,2346,,100,1000,1026,90,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:13,31.03413,-81.26207,S,1,1,3102,2347,,102,1000,1018,86,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:13,31.03413,-81.25557,S,1,1,3102,2348,,100,1000,1020,93,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,12,,,11,5
2/20/2018 0:00,12/30/1999 21:14,31.03396,-81.24974,S,1,1,3102,2349,,100,1000,1029,89,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:14,31.03413,-81.24374,S,1,1,3102,2350,,101,1000,1021,89,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:14,31.03413,-81.24224,T,1,0,3102,2351,,100,1000,1020,90,H,5,2,2,1,2,0,3,0,,,,,,,,,,Break Right,,,3,,,11,5
2/20/2018 0:00,12/30/1999 21:14,31.03313,-81.23824,S,1,0,3102,2352,,90,1000,1066,126,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,8,,,11,5
2/20/2018 0:00,12/30/1999 21:14,31.02879,-81.2374,S,1,0,3102,2353,,102,1000,1023,200,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:14,31.02513,-81.24274,S,1,0,3102,2354,,116,1000,1030,259,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,12,,,11,5
2/20/2018 0:00,12/30/1999 21:15,31.02763,-81.2489,S,1,0,3102,2355,,128,1000,1034,324,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:15,31.03363,-81.24924,S,1,0,3102,2356,,116,1000,999,28,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:15,31.03479,-81.2439,S,1,0,3102,2357,,92,1000,993,110,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:15,31.03463,-81.2434,T,1,1,3102,2358,,90,1000,1011,108,H,5,2,2,1,2,0,3,0,,,,,,,,,,Back on Track,,,1,,,11,5
2/20/2018 0:00,12/30/1999 21:15,31.03396,-81.2389,S,1,1,3102,2359,,87,1000,1084,98,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,10,,,11,5
2/20/2018 0:00,12/30/1999 21:15,31.03313,-81.2339,S,1,1,3102,2360,,87,1000,1084,97,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:16,31.03313,-81.22807,S,1,1,3102,2361,,87,1000,1089,88,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,12,,,11,5
2/20/2018 0:00,12/30/1999 21:16,31.03346,-81.22307,S,1,1,3102,2362,,88,1000,1092,84,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:16,31.03363,-81.21774,S,1,1,3102,2363,,87,1000,1079,91,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:16,31.03363,-81.21257,S,1,1,3102,2364,,88,1000,1069,90,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:16,31.03379,-81.2074,S,1,1,3102,2365,,89,1000,1082,85,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,11,,,11,5
2/20/2018 0:00,12/30/1999 21:16,31.03379,-81.20157,S,1,1,3102,2366,,89,1000,1078,93,H,5,2,2,1,2,0,3,0,,,,,,,,,,,,,12,,,11,5
